"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ubxn1",0.0613937825202271,0.351681624845714,0.175,0.115,1
"Hcls1",0.0630860486341903,0.334377153061516,0.259,0.198,1
"Rnf138",0.0655663757841557,0.267952813185891,0.117,0.061,1
"Sat1",0.0658531900381757,-0.250664816047991,0.19,0.275,1
"Srp14",0.0663767052420907,0.266513683293329,0.378,0.313,1
"Rer1",0.0665930603250292,0.318359712718768,0.177,0.115,1
"Egln2",0.0669801575085314,0.345995241482743,0.158,0.099,1
"Hnrnpc",0.0677733768704351,0.286139854489557,0.367,0.305,1
"Rnaseh2c",0.069236983021875,0.254944460209746,0.162,0.099,1
"Mettl23",0.0695241351975312,0.297694455396414,0.199,0.137,1
"Eloc",0.0700086734855345,0.254527515852174,0.199,0.13,1
"Cct4",0.07143616074685,0.266316716839299,0.324,0.252,1
"Snrpf",0.0718488962915101,-0.261659852195521,0.296,0.382,1
"Cct8",0.0729046208757009,0.289776567184241,0.242,0.176,1
"Pigp",0.072950569488904,0.251701762484785,0.132,0.076,1
"Cnp",0.0731108372323663,0.251357647609638,0.281,0.206,1
"Arhgef1",0.0734327603102567,-0.354652844555949,0.16,0.221,1
"Smim7",0.0760726448861218,0.304976169748694,0.13,0.076,1
"Psmb5",0.0768194814903925,0.345083960341857,0.207,0.153,1
"G3bp2",0.0770999269565399,0.269641460018486,0.179,0.115,1
"Ddx3x",0.0772998161378034,0.318993548358047,0.289,0.229,1
"Emc2",0.0782691873588671,0.291752640370588,0.123,0.069,1
"Fcmr",0.0783489465843134,-0.292514950835118,0.402,0.473,1
"Ndufa7",0.0815548625155392,-0.292643052255231,0.294,0.366,1
"Tspan13",0.0853367080487062,0.295763799700922,0.285,0.229,1
"Srpr",0.0873280702902995,0.291804204454642,0.108,0.061,1
"Iglc1",0.0936590007071486,0.584176850276113,0.492,0.595,1
"Commd3",0.0940581678459973,0.363334143776069,0.179,0.13,1
"Plpbp",0.0946365997387494,0.261210772117467,0.119,0.069,1
"Ubxn4",0.0962366286113458,0.336783621287545,0.21,0.153,1
"Rap1b",0.0973564384935327,0.258801543521568,0.367,0.298,1
"Eapp",0.0979021559836914,0.282322760907852,0.153,0.099,1
"Cdc26",0.0994561093029698,0.272821425368098,0.153,0.099,1
"Arf4",0.100731851744237,0.281547971961593,0.324,0.267,1
"Skil",0.101526522937806,0.260036015100126,0.227,0.168,1
"Sqstm1",0.102473194744073,0.288250352147822,0.134,0.084,1
"Hs3st1",0.104829270218212,0.258299319577487,0.285,0.221,1
"Bcl2a1b",0.106965498554604,-0.278534062551275,0.108,0.16,1
