"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Jaml",0.00551900019156477,0.441881633190914,0.173,0.089,1
"Abhd2",0.00564710417657962,-0.459390921965564,0.075,0.139,1
"Neat1",0.00565311341498054,0.39059045325561,0.145,0.067,1
"Hsp90b1",0.00587616962726063,0.301190461905261,0.333,0.222,1
"Arl4a",0.0061324328421348,-0.263700085954075,0.088,0.161,1
"Rbm4b",0.00634838606120357,-0.346830482712721,0.093,0.161,1
"Psmb6",0.00642141656526663,0.30815097325629,0.319,0.211,1
"Snx18",0.0065033297956263,0.327524394225341,0.13,0.056,1
"Gm17056",0.00651253540845728,0.375092341684773,0.121,0.05,1
"Sdc4",0.00653868227408818,-0.370243267932282,0.265,0.361,1
"Fam173a",0.00667183731996962,0.317779793995242,0.235,0.139,1
"Dusp10",0.00673350335975742,-0.319561594067971,0.05,0.106,1
"Tpi1",0.00708410098152678,-0.295171369672637,0.118,0.194,1
"Cd48",0.00719514181056829,0.372537567426681,0.295,0.206,1
"Cox5b",0.00743367256945134,-0.316619176123529,0.285,0.372,1
"Ost4",0.00744915780545924,-0.354200077529732,0.256,0.344,1
"Ndufa3",0.00784339043777223,-0.381929922782609,0.231,0.311,1
"Ndufb6",0.00790780405667099,0.414431257080762,0.173,0.094,1
"Timp2",0.00800445356449387,0.318698551037048,0.213,0.122,1
"Wtap",0.00804265932245471,-0.297851237048221,0.1,0.172,1
"Txnrd1",0.00805035443211814,0.392117200430166,0.11,0.044,1
"Cmtm7",0.00833378515992985,-0.326392196562198,0.176,0.256,1
"Ccnd3",0.00858429158840966,0.309566797341027,0.304,0.206,1
"Actn2",0.00903028131967515,0.415632470487735,0.183,0.1,1
"Cct3",0.00943212032012367,0.384362568376105,0.193,0.111,1
"Sdcbp",0.0102588283076885,0.3240604994135,0.256,0.167,1
"Pdcd4",0.0102780809525712,-0.307096509565207,0.19,0.278,1
"Nfkbia",0.0104906795870299,0.25531923444965,0.71,0.639,1
"Hnrnpa2b1",0.0106650870303046,0.252219530504415,0.574,0.489,1
"Hnrnpu",0.0108087096588346,0.274471144046332,0.285,0.189,1
"Tnrc6c",0.0108298415752417,-0.332731991948147,0.07,0.128,1
"Actb",0.0112492889103541,-0.327533611004502,0.93,0.956,1
"Mycbp2",0.0113395691023869,-0.279003447526877,0.161,0.239,1
"Trappc6a",0.0114782235343089,0.369071967505107,0.128,0.061,1
"Hnrnpab",0.0115193315159983,-0.29776616576782,0.166,0.244,1
"Itgb2",0.0118726322452012,0.343780991190503,0.193,0.111,1
"Hax1",0.0120415626767803,-0.27425722846807,0.053,0.106,1
"Rab11a",0.0122735949019097,0.322275032809855,0.186,0.106,1
"Ikzf3",0.0125156828484025,0.423911744338919,0.181,0.106,1
"Plgrkt",0.0126739877650036,0.300336621458264,0.145,0.072,1
"Abhd17a",0.0131300535498075,0.320943378941234,0.156,0.083,1
"Arid4b",0.0131390672730734,0.359068837581315,0.163,0.089,1
"Mrpl52",0.0138093604876688,-0.331521741970974,0.181,0.256,1
"Mxd1",0.0138323713896095,0.346429636774621,0.128,0.061,1
"Rnf130",0.0140123593132892,-0.333677426260046,0.103,0.167,1
"Ssbp1",0.0141255729655095,0.326829587634951,0.126,0.061,1
"Uba2",0.0141803417758321,0.285737109780918,0.105,0.044,1
"Reep5",0.0141965392338076,0.292101550301286,0.28,0.189,1
"Mapkapk3",0.0142387981380175,-0.313340554167321,0.072,0.128,1
"Exosc3",0.014590549912077,0.329222998150445,0.125,0.061,1
"Senp6",0.0146507830424114,-0.285846644655642,0.155,0.233,1
"Jchain",0.0147685512112449,0.474483824027839,0.151,0.078,1
"Dnajc15",0.0153515646283618,0.33160850090333,0.271,0.189,1
"Pik3r1",0.0154486015168759,0.319659328705764,0.221,0.139,1
"Ccr6",0.015792655870394,-0.318923519600395,0.101,0.167,1
"Vdac1",0.0159993412359003,-0.269326178328133,0.075,0.133,1
"Gstm5",0.0163908612515663,0.269667357944303,0.178,0.1,1
"Rab21",0.0165060598176273,-0.353478491822335,0.078,0.133,1
"Vamp4",0.0167261304090009,0.357389956328721,0.151,0.083,1
"Nabp1",0.0171069639766838,0.329969356554136,0.514,0.417,1
"Ms4a4b",0.0175130346160689,0.276037850541977,0.103,0.044,1
"Ctsd",0.0182984702594209,0.305773030668875,0.275,0.189,1
"Gadd45gip1",0.0193114228327487,0.274692993408523,0.125,0.061,1
"Ccnd2",0.0195029502676477,0.273846484210914,0.368,0.283,1
"Aplp2",0.0195586841826561,0.328366620062212,0.343,0.261,1
"Nol7",0.0204787375296785,-0.320478123878049,0.198,0.272,1
"Ms4a6b",0.0210465518589708,0.349245919991423,0.15,0.083,1
"Fxyd5",0.021085247193428,0.250555710250805,0.581,0.522,1
"Casp1",0.0215686241874571,0.252400959785671,0.125,0.061,1
"Zfand6",0.0216569818375833,0.261448850299804,0.414,0.322,1
"Fis1",0.0221866370543847,-0.271904871149813,0.296,0.367,1
"Adrb2",0.0223830957135213,0.477708066522336,0.128,0.067,1
"Vim",0.0226863340387084,0.278172438385876,0.223,0.144,1
"Arap2",0.0228179123522039,0.298170179044231,0.121,0.061,1
"Tiparp",0.02315300001172,0.388811470371224,0.133,0.072,1
"BC005624",0.0233404625056281,-0.328195088780534,0.143,0.211,1
"Adgre5",0.0237799741347317,0.27311035078007,0.116,0.056,1
"Glrx2",0.0242869134155385,0.329095499719758,0.105,0.05,1
"Ube2i",0.0244261472009324,0.263844730581218,0.309,0.217,1
"Derl2",0.0252488502630421,0.27702912789352,0.113,0.056,1
"Bcl2",0.025733548353129,-0.358279231080999,0.185,0.25,1
"Rpn2",0.025983178259699,0.301342788426125,0.228,0.15,1
"Stub1",0.0270188028767169,0.252115281821239,0.143,0.078,1
"H1f0",0.0270968823819676,-0.293091923284761,0.093,0.15,1
"Aip",0.0271871276313055,0.357024405148989,0.123,0.067,1
"Pdia4",0.0273244920608782,0.252811364722189,0.163,0.094,1
"Cnot2",0.0275400171870781,-0.263495411327877,0.072,0.122,1
"Mtdh",0.0277430441337497,0.292723831633163,0.323,0.244,1
