"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Psmb1",0.00280740885256937,0.275003987987923,0.631,0.518,1
"Mcl1",0.00280930398954933,-0.392606120745206,0.115,0.235,1
"Dnajc15",0.00283647379660916,0.262954283325593,0.361,0.226,1
"Rheb",0.00291915506960359,0.314168428637722,0.221,0.121,1
"Selenoh",0.00293703181804269,0.306866575108396,0.238,0.132,1
"Ifi27l2a",0.00296055563006357,-0.374011214341309,0.32,0.476,1
"Xbp1",0.00296696684744072,0.258159466341254,0.148,0.068,1
"Psmd7",0.00297002838617449,0.258777207886279,0.254,0.142,1
"Dad1",0.00305547842946245,0.290756606942727,0.689,0.521,1
"Ppig",0.00312698820344807,0.251439709187209,0.246,0.137,1
"Atp5k",0.00314607225084761,-0.406737677335985,0.115,0.229,1
"Phb2",0.00319986281399216,0.314822604815803,0.361,0.234,1
"Arf4",0.00320642776037637,0.281833211178902,0.418,0.277,1
"Rnh1",0.00322469340668759,0.289644738311121,0.131,0.059,1
"Cox7c",0.00323596554895829,-0.26417682760894,0.566,0.635,1
"C1qbp",0.00329589800867831,0.253646728224543,0.279,0.161,1
"Tbc1d10a",0.00329804481156105,0.281532660343346,0.107,0.044,1
"Ilf2",0.0033151319590013,0.289948236764079,0.189,0.098,1
"Brix1",0.0033561130187251,0.36842238788739,0.123,0.055,1
"Trp53",0.00341163441199035,0.302338704691131,0.279,0.164,1
"Cox5a",0.0034324039928359,0.266856527570487,0.541,0.383,1
"Wnk1",0.0034968693190616,0.250977809001521,0.27,0.155,1
"Pnkp",0.00368082496624876,0.26043546538182,0.107,0.044,1
"Ubl3",0.00383583501042144,0.251522580113028,0.18,0.092,1
"Grcc10",0.00384288096559727,-0.49706195037248,0.082,0.18,1
"Rpl27",0.00384596664565159,-0.460881766999711,0.025,0.104,1
"Yipf4",0.00409894695038398,0.252903892999072,0.189,0.1,1
"Dctn3",0.00419320534042237,0.309091368465898,0.246,0.142,1
"Psmb9",0.00444863011319301,0.276261369047146,0.361,0.228,1
"Mdh2",0.00445994710774212,0.251814165018375,0.459,0.309,1
"Cops4",0.00469011645768638,0.254915436868708,0.18,0.092,1
"Sqstm1",0.00477119144316991,0.368686731113103,0.148,0.073,1
"Kif5b",0.00487515281758711,0.293213279763627,0.295,0.18,1
"Tmem167",0.00499131929783185,0.320725449297507,0.303,0.189,1
"Tpi1",0.00499634857898181,0.297156432087069,0.115,0.051,1
"Gimap9",0.00548523634164625,0.326738323020085,0.336,0.22,1
"Pdrg1",0.00552412237486391,0.252561790181242,0.213,0.118,1
"Surf1",0.00556043051708136,0.315849189504629,0.123,0.057,1
"Laptm4a",0.00558168084137305,0.255142056177529,0.189,0.102,1
"Rsl1d1",0.00563483198767847,0.294448190223644,0.221,0.126,1
"Ifi47",0.00611682741224742,0.286282719169571,0.27,0.166,1
"Btg2",0.00633569892126154,0.267388139435167,0.566,0.422,1
"Ndufv1",0.00633640144463306,0.31177893506423,0.164,0.086,1
"Mrps36",0.00698217156955084,0.289348337936858,0.18,0.098,1
"Zmat2",0.00757264858610622,0.308779214681656,0.23,0.141,1
"Igfbp4",0.00769088589474174,0.308853543432673,0.459,0.34,1
"Fip1l1",0.00793741112059424,0.256033697768311,0.205,0.117,1
"Cd48",0.0081768359934922,0.326464576923145,0.32,0.211,1
"S100a10",0.00826662205655134,0.302060096628319,0.639,0.493,1
"Ldha",0.00829580020450372,0.312530071317263,0.672,0.552,1
"Sf3b6",0.00873310393496103,0.255009947667132,0.377,0.255,1
"Tacc1",0.00883202658249195,0.301217115668575,0.246,0.149,1
"Sfpq",0.00916698830381639,0.287544008803865,0.393,0.271,1
"Tnfrsf18",0.00925997723190543,0.269310895731599,0.197,0.112,1
"Pfkp",0.00958117087709491,0.35272776214617,0.131,0.066,1
"Rpl36a-ps1",0.00990357276016163,-0.375650964915051,0.074,0.161,1
"Tomm20",0.00992922342231294,0.256723877723307,0.598,0.468,1
"Mrps15",0.0101440220896599,0.292224073404474,0.221,0.135,1
"Vav1",0.0101888354324219,0.262940305132763,0.164,0.087,1
"Kpna4",0.0102013377324977,-0.433477846402771,0.115,0.205,1
"Il21r",0.010248929503336,-0.350264913329117,0.082,0.172,1
"Macf1",0.0108691410710856,0.289326831250378,0.213,0.127,1
"Sptssa",0.0111603567341968,0.305956621555126,0.23,0.142,1
"Rpl13a-ps1",0.0114196713482673,-0.417255418959326,0.09,0.177,1
"Ap3s1",0.0114456757367542,0.365553557502431,0.172,0.096,1
"Comt",0.0119018371953948,-0.327664866666175,0.049,0.129,1
"Glipr2",0.0133170381921577,0.267664178432653,0.156,0.084,1
"Ly9",0.0133590250189579,0.264403726060582,0.123,0.062,1
"Psma3",0.0144662540310364,0.257059655238016,0.451,0.331,1
"Tsc22d3",0.0147619900133438,-0.30865353965833,0.418,0.51,1
"Sh3bp5",0.0156037179813308,0.307744111361349,0.164,0.093,1
"Ccdc12",0.0160119173097463,0.289161237718349,0.344,0.24,1
"Rpn2",0.016222990232673,0.257930542839689,0.189,0.112,1
"Tmem14c",0.0163111311638042,0.258249486764921,0.328,0.222,1
"Pdcd5",0.0164590073497921,0.302668840576283,0.262,0.17,1
"Gngt2",0.0167769065766996,0.34338050596889,0.189,0.115,1
"Rasgrp2",0.0169494100447035,-0.377406513709097,0.287,0.375,1
"Dap",0.0170273420478141,0.259506034688819,0.139,0.075,1
"Letm1",0.0173166419486152,0.273831841472908,0.115,0.058,1
"R3hdm4",0.0179099235742494,-0.290663351483863,0.041,0.112,1
"Mrpl24",0.0182662932843849,0.250100877433429,0.238,0.149,1
"Hnrnpa0",0.0184872564191937,-0.389818416181087,0.107,0.188,1
"Wdr89",0.018554564910746,-0.361207641194408,0.18,0.272,1
"Vamp8",0.0186655497623305,0.274978558519331,0.287,0.195,1
"Ccl5",0.0190781991063801,1.17862226130718,0.41,0.322,1
"Satb1",0.0195507052247686,-0.329853327576359,0.385,0.46,1
"H2-DMa",0.0195833139620245,0.300265046805319,0.295,0.2,1
"Eif3a",0.0197160841163233,0.275151462882185,0.205,0.124,1
"Cblb",0.0197489706683501,0.261475759176535,0.115,0.058,1
"Arid5b",0.0199681937215359,0.282310380897788,0.115,0.058,1
"Lef1",0.0207953391606727,-0.268630458036211,0.475,0.542,1
"Spg21",0.0218534933258982,0.261785465788683,0.189,0.115,1
"Rgs1",0.0229413206296586,0.377103101359372,0.238,0.158,1
"Ost4",0.0229795525509836,0.258127306578092,0.352,0.258,1
"Romo1",0.024464042582628,-0.345729626960948,0.139,0.22,1
"Cxcr4",0.0245679339277123,-0.420229148709107,0.115,0.191,1
"Actb",0.0250959381880122,-0.365594080211159,0.967,0.992,1
"Arhgef1",0.0257576804289144,-0.322715733275825,0.23,0.312,1
"Txk",0.0260216503572661,-0.268502601985978,0.107,0.191,1
"Tpm4",0.0261764965715941,0.260582926505088,0.221,0.143,1
"Cdk2ap2",0.0269772388656654,0.251774673818533,0.566,0.468,1
"Ms4a6b",0.0276177344322714,0.29788989202074,0.59,0.495,1
"Srpr",0.0292954753171029,0.310166599437367,0.107,0.056,1
"Serinc3",0.0296005292224405,0.267647897809358,0.221,0.144,1
"Gstp1",0.0299390404350382,-0.302928820093606,0.074,0.146,1
"Bin2",0.0307562103048768,-0.385486379622894,0.164,0.235,1
"Fam107b",0.0323947938800333,-0.331559938866879,0.123,0.201,1
"Il7r",0.0331887038041905,0.404273905579633,0.221,0.154,1
"Tm9sf3",0.0348059052933356,0.251551708712897,0.164,0.1,1
"Pik3cd",0.034864172746319,-0.358062733106408,0.082,0.147,1
"Emc3",0.0372467203317242,-0.269054465243375,0.057,0.12,1
"Ikzf1",0.0383907691866962,-0.409603370090537,0.156,0.222,1
"Ctcf",0.0387025356193075,-0.381948844848485,0.082,0.144,1
"Tuba1b",0.0395723297717459,-0.295352879691801,0.238,0.309,1
"Cd5",0.0403331538881782,-0.369833242790413,0.074,0.138,1
"Aes",0.0414504265848589,-0.308174520697281,0.262,0.34,1
"Uba52",0.0420035587726766,-0.324531869458331,0.066,0.126,1
"Mrpl54",0.0449292625869419,0.263007740925443,0.221,0.152,1
"Eif4ebp2",0.046490020524581,-0.30561648306533,0.057,0.115,1
"Slc44a2",0.0467004617488512,-0.340850257411979,0.074,0.133,1
"Clk1",0.0477119237803662,-0.258960443056349,0.287,0.353,1
"Actr10",0.0482388586950562,0.251525631028886,0.148,0.092,1
"Cd8a",0.0517442529696507,0.342967811894517,0.287,0.214,1
"Zcrb1",0.0530958540543083,0.259901360155662,0.238,0.165,1
"Irf8",0.0544655437565906,0.334394935849108,0.123,0.075,1
"U2surp",0.0551511486193544,0.27154038964045,0.172,0.11,1
"Dusp10",0.0573709375044776,-0.356582773046975,0.221,0.292,1
"Ywhaz",0.0576800621065366,-0.298397017793357,0.115,0.18,1
"Taf6l",0.0578205111123179,0.250008186586211,0.18,0.119,1
"H2-Ab1",0.0672849637360191,0.256585459762358,0.549,0.451,1
"Gm9493",0.0677566264431069,-0.259419389062943,0.205,0.277,1
"Zfp36",0.0754664577914962,-0.331986960106593,0.172,0.232,1
"Stk4",0.0764025557171295,-0.268317190978415,0.082,0.138,1
"Tsc22d4",0.077547526939875,-0.28040224242462,0.057,0.107,1
"Hcls1",0.0775709378338607,-0.351755295599586,0.131,0.187,1
"Arid1a",0.0830210925787341,-0.270870607120235,0.074,0.126,1
"Trim35",0.0839739797297202,-0.327834488887013,0.057,0.104,1
"Ubl5",0.0858403259045279,-0.259959610282241,0.385,0.427,1
"Bola2",0.089892292274809,-0.328719524209323,0.205,0.254,1
"Lamtor4",0.0926680199200209,-0.290410423110977,0.082,0.132,1
"Ptp4a3",0.0935839610785825,-0.270583710607209,0.148,0.206,1
"Il2rg",0.0946293692746114,-0.302718897343682,0.377,0.425,1
"Krit1",0.0984730530477502,-0.302511281978825,0.115,0.17,1
"Izumo1r",0.104269268000496,0.358176441644279,0.18,0.131,1
"Gm47283",0.104388904149779,-0.292523929154761,0.098,0.149,1
"Arfgap2",0.106803068025528,-0.300765279224769,0.082,0.129,1
"Tnfaip3",0.109573868546628,-0.326525005053138,0.131,0.183,1
"Itga4",0.120446406345191,0.265388374070982,0.131,0.09,1
"Gm9844",0.122213762095697,-0.265850083703101,0.205,0.257,1
"Polr2f",0.136645229865428,-0.29105853568384,0.131,0.178,1
"Ddx3x",0.13787050442508,-0.282979091032629,0.098,0.142,1
"Actn1",0.164340265865447,-0.259203985194183,0.139,0.184,1
"Gm8369",0.167964423803906,-0.268354425296208,0.352,0.381,1
"Rpl10",0.180075786987698,-0.253954838849757,0.172,0.211,1
"Pcbp1",0.186418310396729,-0.273058736955607,0.205,0.242,1
"Apoe",0.203587922243925,0.343682156662818,0.189,0.153,1
"Tnfaip8l2",0.253812666114768,-0.269150561862466,0.107,0.138,1
"H2-Eb1",0.271179857375111,0.265780902935039,0.369,0.336,1
"Kdm6b",0.273639045937123,-0.324437864021314,0.131,0.16,1
"Usmg5",0.292610357192367,-0.27766418807843,0.311,0.326,1
"H2-Aa",0.385244333327757,0.313179750722047,0.434,0.398,1
