"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ptrhd1",0.127149220613383,0.263471259458088,0.113,0.064,1
"Tnni2",0.13105362572293,0.27631158146676,0.18,0.12,1
"Cct8",0.133596662069375,0.253790972659024,0.328,0.264,1
"Metrnl",0.135993643027676,0.445517535169631,0.209,0.152,1
"Naa50",0.13849581503359,-0.27281950535534,0.122,0.168,1
"H2-M3",0.139350592030297,0.254255895452493,0.193,0.136,1
"Cd63",0.140868553339937,0.268302020211711,0.17,0.112,1
"Gns",0.141340155631302,-0.252808839041608,0.09,0.136,1
"Ndufs7",0.143065599619656,0.288431742177895,0.277,0.208,1
"Marcks",0.144588274485141,0.317572360127793,0.293,0.24,1
"Tifa",0.146766519627357,-0.274042872870536,0.119,0.168,1
"Pnrc1",0.149861989652818,0.263631508019049,0.46,0.392,1
"Fis1",0.150608182703599,0.259877891090589,0.399,0.344,1
"2810474O19Rik",0.1509912213645,0.281309924006264,0.154,0.104,1
"Bola2",0.151083321471018,-0.270005491571369,0.232,0.288,1
"Pmaip1",0.151629819656931,0.265288007766279,0.322,0.248,1
"Glipr1",0.153877983825269,-0.375444510090963,0.241,0.304,1
"Gadd45g",0.170513515551695,0.260918458971405,0.141,0.096,1
"Napa",0.1706952438382,0.257652680791313,0.18,0.128,1
"Ube2e1",0.178343317759153,0.258653029757507,0.206,0.152,1
"Nfkbiz",0.182487103248688,0.351971174415079,0.225,0.176,1
"Ubald2",0.186437643730772,0.25077099797687,0.248,0.192,1
"Itgb1bp1",0.187602755339015,0.264244261756107,0.119,0.08,1
"Srsf11",0.202976481899751,0.281246352959431,0.232,0.184,1
"Psmb1",0.204367889881061,0.251957771784755,0.595,0.608,1
"Hspa1b",0.206848265421098,-0.468681480815681,0.096,0.136,1
"Dcun1d5",0.213929496569671,0.256116754340275,0.244,0.192,1
"Sgk1",0.221519715863358,-0.294813022286668,0.122,0.16,1
"Kpna4",0.226983278732247,-0.305767115350244,0.177,0.216,1
"Fcgr4",0.240583051883476,0.301824691594508,0.116,0.08,1
"C5ar1",0.247746585118602,0.290714524736892,0.106,0.072,1
"Ccl3",0.262722745801166,0.710608122397437,0.219,0.176,1
"Stk24",0.269935837321326,0.307803790795447,0.238,0.2,1
"Gm42418",0.272559134688575,-0.272946800279792,0.203,0.248,1
"Chil3",0.29499884264405,1.0967260371064,0.132,0.104,1
"Nr4a2",0.299317907390471,0.277918551026561,0.232,0.2,1
"Cd83",0.310368943674289,0.280809386211235,0.389,0.36,1
"Ppp1cb",0.311762294121027,0.252119580465691,0.199,0.16,1
"Smarcb1",0.334557274058213,0.258126226849992,0.106,0.08,1
"Mgst1",0.339564919769717,0.48097189589144,0.145,0.12,1
"Alyref",0.357029223278875,-0.304389904627153,0.116,0.136,1
"Id2",0.37622914405685,0.348489067374537,0.312,0.28,1
"Spop",0.387569172893516,0.279716575896373,0.18,0.152,1
"Hexb",0.40373549220236,0.265676369002255,0.331,0.296,1
"Tnfaip2",0.406444614401296,-0.314253424543625,0.141,0.168,1
"Jchain",0.462528906987761,0.411350178133018,0.135,0.168,1
"Ier3",0.494274776716531,0.36612804235304,0.264,0.248,1
"Ms4a1",0.507686563279664,0.270013060693422,0.106,0.088,1
"Cxcl2",0.539044402526702,0.600352949740385,0.318,0.312,1
"Ninj1",0.542025450059684,-0.272419787821312,0.183,0.208,1
"Mef2a",0.588199051804962,0.28038545414014,0.109,0.096,1
"Rgs2",0.592056675529356,0.27211959527811,0.524,0.528,1
"Ifitm1",0.766244875484089,-0.288770353296612,0.096,0.104,1
"Tppp3",0.767529551653379,0.290502024470036,0.148,0.144,1
"Igha",0.805547970183414,0.314823332194311,0.408,0.392,1
"Pglyrp1",0.882848870591164,0.292623589641982,0.138,0.136,1
"Wfdc17",0.914592219705236,0.269213720180687,0.379,0.408,1
"Plaur",0.926387558724945,-0.290114755441441,0.283,0.288,1
"Isg15",0.932516756674124,0.330819344684948,0.193,0.208,1
"Nkg7",0.939784283976623,0.347872128346007,0.096,0.104,1
"Ccl5",0.994181744301535,1.50015969361202,0.289,0.312,1
