"type","geneID","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ggps1",3.31459827265705e-46,-0.16252106911601,0.23,0.615,1.02928220160819e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrpl21",3.52651195852615e-46,-0.235219600728894,0.817,0.973,1.09508775848112e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ly75",3.66059704039759e-46,-0.126263636485167,0.068,0.359,1.13672519895466e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cndp2",3.81718810037468e-46,-0.176014746454124,0.272,0.671,1.18535142080935e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Maged1",4.37077515436209e-46,0.281833656859652,0.377,0.179,1.35725680868406e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Glo1",4.52488610664626e-46,-0.219656156147034,0.922,0.99,1.40511288269686e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rsl24d1",5.26758751656326e-46,-0.225963740528072,0.474,0.832,1.63574395151839e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Akt3",5.37854877723674e-46,-0.111311407368893,0,0.226,1.67020075179533e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ncapd3",6.90190176344015e-46,-0.163508882661546,0.222,0.598,2.14324755460107e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nup107",6.91945091916295e-46,-0.125702282696295,0.08,0.378,2.14869709392767e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Uqcrb",7.71007968303803e-46,-0.179452060323352,1,1,2.3942110439738e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mpi",7.72513714689932e-46,-0.161940352829379,0.224,0.599,2.39888683822665e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zmynd19",7.7650711294367e-46,-0.15938729462205,0.167,0.513,2.41128753782398e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pcbp2",8.8650421595166e-46,0.246690656747295,0.987,0.991,2.75286154179469e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ruvbl1",9.63348236216571e-46,-0.219330560147096,0.425,0.8,2.99148527792332e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cdx2",1.08843977242446e-45,0.340339715715526,0.85,0.822,3.37993202530966e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cep192",1.21663498669232e-45,-0.138990882368406,0.106,0.42,3.77801662417566e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tmem120a",1.28052068441746e-45,-0.160900049994085,0.194,0.561,3.97640088132155e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Timm8a1",1.31590174405436e-45,-0.240860198564748,0.839,0.967,4.08626968581201e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Naip6",1.34875829538548e-45,0.219989611294603,0.288,0.102,4.18829913466053e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pphln1",1.38232974608243e-45,-0.124972932004676,0.088,0.392,4.29254856050978e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Scarb2",1.6840508621441e-45,-0.16171952884971,0.224,0.612,5.22948314221608e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Plk3",1.71792956431982e-45,-0.141505537216198,0.049,0.321,5.33468667608232e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ncaph",1.7645174356944e-45,-0.130578237370818,0.1,0.41,5.47935599306181e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cd302",1.94485536405014e-45,0.324769108770632,0.576,0.453,6.03935936198489e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ccdc141",2.18800933166079e-45,-0.119238461157241,0.02,0.264,6.79442537760626e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmd1",2.25702190899191e-45,-0.220364798214573,0.475,0.855,7.00873013399257e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Prpsap1",3.12200263310112e-45,-0.244308098455332,0.562,0.899,9.69475477656892e-41
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Abcg8",3.25412578050517e-45,0.178100742750294,0.228,0.061,1.01050367862027e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Map2k1",3.53648316198558e-45,-0.210176943215331,0.444,0.833,1.09818411629138e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrpl41",3.55647770683575e-45,-0.231445954845098,0.59,0.91,1.10439302230371e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hk1",3.57172535990674e-45,-0.157408890678417,0.076,0.363,1.10912787601184e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrps22",3.67470466177632e-45,-0.217462321167657,0.454,0.823,1.1411060386214e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Prpf38b",3.75115939804686e-45,-0.230470712810603,0.575,0.896,1.16484752787549e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Apoo",3.98796246373908e-45,-0.225502304728776,0.527,0.876,1.2383819838649e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sar1a",4.10670273112095e-45,-0.216285462547006,0.486,0.858,1.27525439909499e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pon2",4.1112435862747e-45,0.31066897564661,0.707,0.675,1.27666447084588e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nfil3",4.39109927177374e-45,-0.117347300697111,0.037,0.299,1.3635680568639e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rdh7",4.41944232287772e-45,0.183299620124799,0.207,0.048,1.37236942452322e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"G2e3",4.69731540211301e-45,-0.140400144476332,0.056,0.328,1.45865735181815e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Il4ra",4.82835917497319e-45,-0.129475884730764,0.053,0.327,1.49935037460443e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndufs3",5.5214232510562e-45,-0.204231753020365,0.954,0.996,1.71456756215048e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"X1500009L16Rik",5.64023868282336e-45,-0.120208812203833,0.009,0.241,1.75146331817714e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Smim24",5.75536331588532e-45,0.331118402183421,0.963,0.969,1.78721297048187e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Poc1a",6.46858800182066e-45,-0.135787934094222,0.135,0.471,2.00869063220537e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Utp3",7.36372181367189e-45,-0.236136891059306,0.587,0.905,2.28665653479953e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Bud23",8.36615062409527e-45,-0.20034451660931,0.388,0.782,2.5979407533003e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fam241a",8.58680167477099e-45,-0.148876815905715,0.153,0.493,2.66645952406664e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ppp2r2a",8.67181940137295e-45,-0.219627532815764,0.497,0.859,2.69286007870834e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hk2",9.49980351345832e-45,-0.135668769025357,0.108,0.421,2.94997398503421e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc25a5",1.05322599089995e-44,-0.141085390807861,1,1,3.27058266954163e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Atg4d",1.07499106518874e-44,-0.187294105194219,0.304,0.701,3.33816975473059e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Arpp19",1.28629088155684e-44,-0.217287543579674,0.867,0.984,3.99431907449845e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ssr2",1.43984793924144e-44,-0.207477892816887,0.946,0.993,4.47115980572646e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cand1",1.46109287451634e-44,-0.178365368067738,0.255,0.628,4.53713170323558e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tnfsf13os",1.56186369099904e-44,0.214111300349859,0.304,0.118,4.85005531965932e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ascc3",1.75004742704267e-44,-0.180448081267504,0.272,0.659,5.4344222751956e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tsfm",1.95617338402119e-44,-0.23008128414149,0.73,0.95,6.07450520940101e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sco1",2.01959412949548e-44,-0.127392519252523,0.092,0.393,6.27144565032233e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Kifc1",2.09073596238427e-44,-0.112362501847171,0.017,0.255,6.49236238399189e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Idnk",2.15881760303209e-44,-0.187543073292357,0.357,0.756,6.70377630269554e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrpl16",2.35030581153942e-44,-0.212240758071794,0.469,0.834,7.29840463657335e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sp5",2.47379103416809e-44,0.20236719907757,0.243,0.072,7.68186329840216e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndc80",2.52642953729571e-44,-0.115897786267421,0.024,0.267,7.84532164216438e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Spcs2",2.54066065226086e-44,-0.232959129042288,0.912,0.991,7.88951352346564e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tns4",2.75448347582187e-44,-0.145322265632715,0.112,0.421,8.55349753746966e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cish",2.9018915680991e-44,-0.119524924496371,0.015,0.249,9.01124388641812e-40
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"X1110008F13Rik",3.60060710336634e-44,-0.212597823910928,0.963,0.995,1.11809652380835e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rab7",4.09939980409931e-44,-0.222390777991691,0.693,0.944,1.27298662116696e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pitpnb",4.1534124410566e-44,-0.209171630782722,0.453,0.832,1.2897591653213e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Uxt",4.29885775878911e-44,-0.202024334723763,0.39,0.789,1.33492429983678e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gm17025",4.42380521291621e-44,0.106113459482462,0.143,0.019,1.37372423276687e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lmnb1",4.62916642514687e-44,-0.213159203479093,0.434,0.825,1.43749505000086e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Adrm1",4.67121786319865e-44,-0.188272988985019,0.319,0.703,1.45055328305908e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Faap24",5.30753496820048e-44,-0.122966958042109,0.092,0.395,1.6481488336753e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ube2m",5.84143480254504e-44,-0.185941523648267,0.329,0.717,1.81394074923431e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hnrnpdl",5.9327079178081e-44,-0.265092247527017,0.659,0.927,1.84228378971695e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nt5c3",6.41353041850163e-44,-0.215978020060368,0.456,0.831,1.99159360085731e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dnase2a",6.51883037193013e-44,0.270836583579648,0.426,0.243,2.02429239539546e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nop9",7.248675410354e-44,-0.176825092231079,0.304,0.69,2.25093117517723e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gps1",7.43517844153776e-44,-0.227414387386914,0.544,0.871,2.30884596145072e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rnf31",7.54411386769226e-44,-0.12322942348457,0.081,0.374,2.34267367933448e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Siah1b",7.61067107171362e-44,-0.119020566825143,0.08,0.373,2.36334168789923e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ssr1",7.66247977461217e-44,-0.23350265629499,0.611,0.935,2.37942984441032e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Alas1",8.84563222876444e-44,-0.198429088976596,0.316,0.696,2.74683417599822e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dpy30",9.14326204484424e-44,-0.213756913839568,0.914,0.986,2.83925716278548e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lbr",9.63011577246202e-44,-0.222076659164109,0.467,0.84,2.99043985082263e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pla2g4a",9.92723100355571e-44,-0.242450138605896,0.527,0.868,3.08270304353416e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zyx",1.20214859147561e-43,-0.191209242587293,0.268,0.646,3.73303202110923e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"B4galt5",1.2878197696315e-43,-0.143920279989729,0.1,0.4,3.99906673063668e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mocos",1.56163378322448e-43,-0.109934468768531,0.013,0.243,4.84934138704699e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pdcd5",1.60288561293315e-43,-0.21115255732864,0.858,0.984,4.97744069384131e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Per3",1.88174747967942e-43,0.220268436420686,0.329,0.14,5.84339044864849e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rnaset2b",1.94271913543653e-43,-0.149072536289212,0.194,0.553,6.03272573127104e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Foxm1",2.26166273300473e-43,-0.108818883338108,0.013,0.242,7.02314128479959e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Alg8",2.31257907570146e-43,-0.139065309383469,0.175,0.526,7.18125180377575e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc27a2",2.40980606630913e-43,0.29544476956135,0.422,0.242,7.48317077770974e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ftl1",2.62325240329808e-43,-0.180342321677521,1,1,8.14598568796153e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pak1",2.80554450727044e-43,-0.206073842653379,0.393,0.77,8.71205735842689e-39
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zfand6",3.46456456657203e-43,0.294121028280958,0.845,0.855,1.07585123485761e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Exosc3",3.6205912511427e-43,-0.216159253318761,0.491,0.84,1.12430220121734e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sh3glb1",3.73140732193037e-43,-0.21761098571748,0.707,0.953,1.15871391567904e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tmed2",3.87910635456694e-43,-0.20042099560421,0.958,0.993,1.20457889628367e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mcrip2",4.04543856861097e-43,-0.232983011083086,0.618,0.903,1.25623003871077e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pdcd6",4.29796397614887e-43,-0.207172343432586,0.875,0.977,1.33464675351351e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gjb2",4.41295274472177e-43,-0.135513843110908,0.137,0.464,1.37035421581845e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mbd2",5.50545938560962e-43,-0.162762500828571,0.195,0.542,1.70961030301336e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Timm10b",5.81006096603073e-43,-0.209149475840864,0.498,0.86,1.80419823178152e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hmbs",5.84004628478415e-43,-0.211838885957983,0.513,0.867,1.81350957281402e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Stom",6.04473659560789e-43,-0.120684285099916,0.023,0.259,1.87707205503412e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Timeless",6.1896909529198e-43,-0.136579284068656,0.133,0.454,1.92208473161019e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fam208b",6.4602036994729e-43,-0.137710765014837,0.135,0.457,2.00608705479732e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nans",6.4944050729162e-43,-0.225992330711119,0.657,0.934,2.01670760729267e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dnaja2",6.55078292226885e-43,-0.220132672808555,0.839,0.976,2.03421462085215e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Jak2",7.94542797808465e-43,-0.119487040520279,0.081,0.367,2.46729375003463e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Strap",8.05598811585115e-43,-0.231416600507226,0.802,0.969,2.50162598961526e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Arl4a",8.14158410605927e-43,-0.200322271703238,0.239,0.6,2.52820611245458e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Chchd2",8.2756938728538e-43,-0.126969645941102,1,1,2.56985121833729e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrps25",8.29422522677635e-43,-0.225203478025286,0.627,0.921,2.57560575967086e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"X2410015M20Rik",9.06788295133381e-43,0.222944775880303,0.984,0.988,2.81584969287769e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Exo1",9.44290059170981e-43,-0.128031396702755,0.089,0.378,2.93230392074365e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Serpinb1a",1.03516189382017e-42,0.259613287651696,0.79,0.678,3.21448822887977e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hspbp1",1.07874644244497e-42,-0.168264344315892,0.287,0.673,3.34983132772437e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tbl3",1.18246685125169e-42,-0.174823983028084,0.279,0.655,3.67191431319189e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dmac1",1.31264152321137e-42,0.273523534375323,0.745,0.728,4.07614572202827e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Raly",1.52412322988615e-42,-0.216620975728926,0.851,0.978,4.73285986576548e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Spag5",1.69223195658005e-42,-0.115433764646726,0.046,0.301,5.25488789476802e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zbtb20",1.73440569134537e-42,0.264668074014375,0.348,0.16,5.38584999333478e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc39a5",1.74856174661118e-42,0.308064246484562,0.542,0.402,5.4298087917517e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Phlda3",1.81079618490705e-42,-0.200617708568509,0.278,0.638,5.62306539299187e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Akt1",2.06098350194696e-42,-0.158334348926432,0.223,0.581,6.39997206859589e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ube2e1",2.35161863478793e-42,-0.224867535527561,0.705,0.951,7.30248134660697e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cenpk",2.41960648841747e-42,-0.124845155893673,0.11,0.413,7.51360402848276e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Crip2",2.50934553433736e-42,-0.173453719859973,0.015,0.238,7.79227068777781e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Emid1",2.52766310656278e-42,0.128844131993936,0.141,0.02,7.84915224480939e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Smpdl3a",2.54268546752042e-42,0.282384999920546,0.462,0.285,7.89580118229116e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Papss1",2.68192290680838e-42,0.301746518314962,0.526,0.389,8.32817520251206e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Acot7",3.10741387271086e-42,-0.215164236488075,0.494,0.838,9.64945229892904e-38
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nol7",3.27733998354287e-42,-0.22078341109052,0.827,0.982,1.01771238508957e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lin54",3.28492786618785e-42,-0.117637675868387,0.086,0.376,1.02006865028731e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fam26f",3.47697607852481e-42,-0.125564488069045,0.004,0.217,1.07970538166431e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ptbp3",3.74686040663139e-42,-0.24228654260183,0.588,0.908,1.16351256207124e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rasa4",4.52343765006268e-42,-0.122819803670703,0.074,0.352,1.40466309347396e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"G3bp1",4.55401253819036e-42,-0.225745697661905,0.912,0.992,1.41415751348425e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nfe2l1",4.81161132020619e-42,-0.151223063242215,0.179,0.521,1.49414966326363e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tmem56",6.30354591360009e-42,-0.111752237182675,0.05,0.308,1.95744011255024e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Washc4",6.55329604822504e-42,-0.116714664022575,0.114,0.424,2.03499502185532e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Prelid1",6.91071148554449e-42,-0.187369449355852,0.983,0.999,2.14598323760613e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc3a1",7.10149244847718e-42,0.157435294720987,0.199,0.049,2.20522645002562e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cideb",7.12485934000409e-42,0.250570272876776,0.382,0.189,2.21248257085147e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Serpinb5",7.48246502791081e-42,-0.119923780347619,0.017,0.243,2.32352986511714e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cd177",7.5671806065084e-42,0.165083871397972,0.137,0.019,2.34983659373905e-37
Stem.Cd74n_Control_vs_TA_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dnajc3",7.77741282897014e-42,-0.199928267329868,0.412,0.793,2.4151200057801e-37
