"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Hsd3b3",1.20052024560983e-10,-0.10922570842762,0.091,0.247,2.21219865658524e-06
"Sec11c",1.21173981778646e-10,0.208576414638546,0.93,0.913,2.2328729622351e-06
"Psme1",1.36129944350714e-10,0.19700276101595,0.954,0.951,2.50846648455061e-06
"Ckb",1.6994389743722e-10,-0.221446083251661,0.88,0.947,3.13155619807565e-06
"Pomp",2.02500833816744e-10,0.162978742046984,0.983,0.989,3.73148286474113e-06
"Gapdh",2.19246307994744e-10,-0.178577184525174,0.911,0.971,4.04005171741915e-06
"Chchd7",2.83918558196372e-10,-0.197873614064936,0.797,0.882,5.23176727188455e-06
"Rpl6",3.01796052404495e-10,0.172537218355967,0.952,0.976,5.56119585765764e-06
"Slc38a1",3.19428403345845e-10,-0.128369758272438,0.146,0.307,5.88610718845389e-06
"Aadac",3.26380175782054e-10,-0.193195589378104,0.909,0.967,6.01420749913591e-06
"Pgk1",3.84119211987e-10,0.157104468650898,0.375,0.189,7.07816471928445e-06
"Selenop",4.55815300518339e-10,-0.178001402546896,0.209,0.379,8.39930854265144e-06
"Ide",4.77825512922376e-10,0.171406355298613,0.495,0.298,8.80489072662062e-06
"Agr2",5.75245680236359e-10,0.298032539074743,0.571,0.394,1.06000521497154e-05
"Mme",6.04043048427772e-10,-0.134923002534047,0.211,0.388,1.11307012533786e-05
"Irf1",6.17107082245449e-10,0.244337894570041,0.593,0.416,1.13714322045369e-05
"Ace2",7.21638402400244e-10,-0.144596676684515,0.126,0.287,1.32976308410293e-05
"Hsp90ab1",7.65635593138559e-10,-0.132530979344511,1,1,1.41083670747642e-05
"Eif5a",9.42536286595876e-10,0.134073132560385,1,1,1.73681161531022e-05
"Erh",9.78697564082735e-10,0.220992084581593,0.767,0.679,1.80344600133526e-05
"Hn1",9.87718719764705e-10,0.156960121482006,0.98,0.989,1.82006928491042e-05
"Phb",1.05236464016761e-09,0.171002775252604,0.891,0.857,1.93919232243686e-05
"Cst3",1.35004147764031e-09,-0.160894531740331,0.93,0.982,2.48772143084779e-05
"Mpc1",1.44655933730325e-09,0.15541557296431,0.982,0.982,2.6655748908487e-05
"Akr1c13",1.63982142783571e-09,-0.167660679455673,0.939,0.982,3.02169894507287e-05
"Zc3h12a",1.86008401079247e-09,0.179927708802101,0.381,0.209,3.42757680668728e-05
"Igsf9",2.56998300102575e-09,-0.132700040757732,0.17,0.318,4.73570767599015e-05
"Etfb",2.70142034458221e-09,-0.132591044283143,0.959,0.987,4.97790726896163e-05
"Abhd14a",3.43741527126168e-09,-0.150796000260896,0.558,0.708,6.33412512035389e-05
"X2210407C18Rik",3.64291155177655e-09,0.518197138977155,0.702,0.655,6.71279311645865e-05
"Ifi27",3.7674106718111e-09,-0.144947333854624,0.181,0.336,6.94220764494632e-05
