"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gpx2",0.00846739786578499,-0.458813904340098,0.759,0.931,1
"Magi3",0.00850399934048019,-0.172456533527361,0.034,0.207,1
"Cdkn1a",0.0085352423525424,0.349888356333402,0.862,0.793,1
"Kxd1",0.00856998176104277,-0.300724579785474,0.466,0.724,1
"Crip1",0.00867327630839369,0.484163126509445,1,0.966,1
"Rps3",0.00867327630839369,-0.20744319522726,1,1,1
"Stam2",0.00874249570868097,-0.241486307177511,0.138,0.379,1
"Ddx50",0.00880881330496677,-0.241130635753243,0.276,0.552,1
"Cadps2",0.00896426428512002,-0.150492907927011,0.034,0.207,1
"Edem1",0.00896426428512002,-0.154932928533382,0.034,0.207,1
"Endov",0.00896570678864097,-0.12210616935656,0.017,0.172,1
"Tmem39a",0.00907199842100932,-0.188917634226686,0.052,0.241,1
"H2.Aa",0.00916233251853961,0.335108647777926,0.207,0,1
"Nfkbiz",0.00916233251853961,0.214412269103722,0.207,0,1
"Dgcr14",0.00916233251853961,0.185324558045853,0.207,0,1
"X4930523C07Rik",0.00916233251853961,0.151388911939705,0.207,0,1
"Rpap3",0.00916233251853961,-0.193235019834161,0.069,0.276,1
"Socs4",0.0093742231816132,0.277889338728026,0.379,0.103,1
"X2610002M06Rik",0.00961505661949656,0.253607659898015,0.362,0.103,1
"Mblac2",0.00995205373857615,-0.128578473701721,0.034,0.207,1
"Jak2",0.00997156030341148,-0.157560009017165,0.052,0.241,1
"Haghl",0.0100288459840872,0.230069108820141,0.397,0.103,1
"Gpr108",0.0101798477368877,0.281538989159357,0.724,0.414,1
"Mgat3",0.0103184291490202,-0.201331257099264,0.103,0.31,1
"Slc6a6",0.0105855978488904,0.338708522523077,0.741,0.655,1
"Gabarap",0.0106910323590031,0.222883630419908,1,0.966,1
"Rps15",0.0106910323590031,-0.257901991391265,1,1,1
"Ubr7",0.0107324483943389,-0.175042705987365,0.103,0.31,1
"Kdelr1",0.0108373604556322,-0.312383362456165,0.776,0.793,1
"Nudt16",0.0108582595174858,-0.188489670234972,0.138,0.379,1
"Ola1",0.010899369581122,-0.238015938729694,0.603,0.862,1
"Klf10",0.0109497323582339,-0.150580738445368,0.052,0.241,1
"Psmd1",0.0110258168064326,-0.255261757580651,0.534,0.793,1
"Sema7a",0.0111745153027819,-0.264473690077158,0.224,0.483,1
"Tmem57",0.0113093367348265,0.331943473502737,0.586,0.31,1
"Khsrp",0.0113790421704142,-0.169215182834399,0.069,0.276,1
"Ripk3",0.0115100992609465,0.274331134153705,0.586,0.276,1
"Tbl1xr1",0.0115253464899553,-0.163250352671588,0.086,0.31,1
