"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rnf128",0.114019604911085,0.129266283063988,0.822,0.855,1
"S100a1",0.114495205078096,0.146962897719055,0.539,0.496,1
"Hes6",0.116306764157876,0.134426607337196,0.447,0.393,1
"Hist1h1c",0.120530255635106,0.126218914665016,0.269,0.205,1
"Ldb3",0.120553692349488,0.114649120239698,0.242,0.179,1
"Arntl",0.121128794110971,0.131592795277594,0.342,0.274,1
"Atp11b",0.121640920675078,0.115882629981177,0.356,0.291,1
"Apob",0.121781559652573,0.125042693215725,0.845,0.906,1
"Dap3",0.123347399703831,-0.102815338433191,0.607,0.667,1
"Sord",0.123644391795588,0.144770352475711,0.292,0.231,1
"Necap2",0.124461881553758,0.101655671672547,0.352,0.282,1
"Fam3c",0.12506040593782,0.164068574089621,0.584,0.556,1
"Aldh2",0.126946764758287,0.107107394103824,0.826,0.812,1
"Ctsb",0.127344985729331,0.105970986026936,0.904,0.949,1
"Slc25a45",0.127720258780863,-0.119168917651494,0.703,0.795,1
"Anxa4",0.128279405530406,0.101070566996029,0.886,0.923,1
"Arglu1",0.1287160553571,-0.100025346223878,0.479,0.556,1
"Ncaph2",0.132959091650699,0.104341632114274,0.301,0.231,1
"Anapc15",0.134144731091779,0.12549286477889,0.164,0.111,1
"Dera",0.134583031602761,0.10983474570691,0.753,0.761,1
"Acad11",0.134864118980847,0.130941663882275,0.475,0.436,1
"Zfp36l1",0.135012747861251,0.101214064595953,0.365,0.291,1
"Mptx2",0.136408389360347,-0.263559316390557,0.169,0.239,1
"Hnf4g",0.138389102048569,0.131768230423093,0.667,0.667,1
"Kdelr2",0.140224586360331,0.176755813078077,0.918,0.966,1
"Pck1",0.143093494145088,0.102837531029914,0.146,0.094,1
"Clrn3",0.143137107424122,0.119007462093993,0.539,0.521,1
"Pgm2",0.145393170378649,0.124818504489148,0.434,0.368,1
"Stap2",0.146846996958846,0.111221147327975,0.744,0.786,1
"Abracl",0.149123854472875,-0.101913334965847,0.717,0.821,1
"Ap1g2",0.149947872499563,0.104176967357699,0.356,0.291,1
"Exoc3l4",0.152501489135565,0.153228990037851,0.63,0.658,1
"Stx7",0.157671497037105,0.114729542523628,0.667,0.624,1
"Aco2",0.159061718384892,0.108233667880195,0.945,0.957,1
"Card19",0.159137408845402,0.11903102715014,0.356,0.308,1
"Wtap",0.159513403485126,0.147072621289573,0.402,0.35,1
"Atp1a1",0.159958972185697,0.100754769333887,0.968,0.983,1
"Jun",0.160630344024718,0.305467314163761,0.461,0.436,1
"Psmc1",0.160849841856683,0.119929718824094,0.616,0.581,1
"Ppp1r1b",0.163615059736965,-0.108257352534155,0.89,0.906,1
"Rhoc",0.163732147814337,0.15043410450991,0.607,0.573,1
"Crot",0.164286556042789,0.149712332657101,0.525,0.513,1
"Ier2",0.164979422786223,0.170519220313093,0.658,0.658,1
"Idh1",0.168095818275984,0.127108079043323,0.858,0.897,1
"Aldh1a1",0.169549473724983,0.308526671940358,0.694,0.761,1
"Ly6e",0.17244818146383,0.179398803711354,0.521,0.47,1
"Ces2e",0.172586436702098,0.131752535868933,0.982,0.983,1
"Rnf5",0.173166437687917,0.11466457258202,0.776,0.778,1
"mt.Co2",0.173330960605235,0.2395469806212,1,1,1
"Gadd45a",0.173948062424134,-0.123155685365117,0.543,0.598,1
"Fuca2",0.174842965870188,0.12609748414705,0.548,0.521,1
"Akr1e1",0.181071388180816,0.105156489593509,0.58,0.547,1
"Igf2bp2",0.181513631224715,0.101273040475509,0.228,0.171,1
"Prkcsh",0.182866908611771,0.169023274901801,0.685,0.709,1
"Gpi1",0.18408282651779,0.118917392594809,0.927,0.915,1
"Os9",0.184114879896654,0.110221556257177,0.644,0.607,1
"Irf1",0.187008993236013,0.17121535286427,0.498,0.504,1
"Gtf2a2",0.190999708147601,0.11101316564281,0.644,0.607,1
"Ggt1",0.191731966858405,0.165416045934995,0.384,0.333,1
"Ctss",0.193246124075623,0.115931158309855,0.689,0.726,1
"Tapbp",0.194327470447779,0.195657175476872,0.589,0.598,1
"Pepd",0.194952056477866,0.126191921165198,0.671,0.684,1
"Hcfc1r1",0.195676477937589,0.104167797966198,0.662,0.658,1
"Ifitm3",0.197819256603741,0.109000016477993,0.256,0.197,1
"Ugt2b36",0.201775183426218,0.219553707831759,0.406,0.385,1
"Nagk",0.206611853701529,0.152806069606111,0.589,0.615,1
"Stx12",0.206760399536465,0.153598812946774,0.616,0.59,1
"Gatad1",0.207455178260655,0.151384365461499,0.283,0.239,1
"Ptgr2",0.213780620505148,0.111515991993707,0.502,0.453,1
"Tmem171",0.216241384552068,0.107598637826359,0.365,0.316,1
"Acaa1b",0.217312840329733,0.11443869136356,0.146,0.103,1
"Rdh13",0.2186092703118,0.108887019864652,0.192,0.145,1
"Cndp2",0.219035730174743,0.122093437500479,0.694,0.744,1
"Gm14851",0.221539278200361,-1.16502049105512,0.58,0.675,1
"Dnajb1",0.221588379759199,0.132582975235206,0.411,0.359,1
"Tmprss2",0.223222209077697,0.145261250137073,0.648,0.641,1
"Fdps",0.229063768967872,0.123486820594748,0.47,0.462,1
"Ncln",0.231458967677328,0.12041039377014,0.58,0.573,1
"Chd2",0.232919170095656,0.107964943109369,0.311,0.274,1
"Osgep",0.233611694937183,0.10399126868462,0.374,0.333,1
"Acox1",0.234778425915114,0.115321973532464,0.676,0.684,1
