"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Phf11d",1.79280359259337e-11,0.576651488776052,0.475,0,5.56719299608018e-07
"Bnip3",2.05279980429239e-11,-0.859560176585052,0.29,0.687,6.37455923226916e-07
"Eif2ak2",2.534387384137e-11,0.776110092972603,0.673,0.224,7.87003314396061e-07
"Trafd1",2.71138933151131e-11,0.779816554517205,0.63,0.149,8.41967729114208e-07
"Psma7",3.42607859809272e-11,0.469121955828579,0.951,0.97,1.06390018706573e-06
"Grn",4.36025207771986e-11,0.890617477076875,0.722,0.313,1.35398907769435e-06
"Serping1",5.43031398698488e-11,0.922467716025407,0.488,0.03,1.68627540237842e-06
"Trim30d",6.06284143132806e-11,0.697841704514809,0.457,0,1.8826941496703e-06
"Apol9a",6.06284143132806e-11,0.679587754514911,0.457,0,1.8826941496703e-06
"Oas3",6.06284143132806e-11,0.672079427827839,0.457,0,1.8826941496703e-06
"Cox7a2l",6.40678338106007e-11,-0.592580779653593,0.858,0.955,1.98949844332058e-06
"Ethe1",6.49068639509318e-11,-0.731070101831217,0.562,0.881,2.01555284626829e-06
"Pkm",8.46453572478604e-11,-0.618261106038441,0.914,0.955,2.62849227861781e-06
"Ahnak2",1.31511030086562e-10,-0.822712848098439,0.346,0.701,4.083812017278e-06
"Gm12185",1.34342872627257e-10,0.637775352514892,0.444,0,4.17174922369422e-06
"Pycard",1.35273448716158e-10,0.744681727183727,0.901,0.716,4.20064640298286e-06
"Ankrd37",1.38299756278511e-10,-0.654906647207506,0.253,0.642,4.29462233171662e-06
"Slamf9",1.50602218184768e-10,0.807117847651051,0.475,0.03,4.6766506812916e-06
"Oas1a",1.80837722320008e-10,0.585261275743362,0.463,0.015,5.61555379120322e-06
"Aldoa",2.58239634862075e-10,-0.717488562167173,0.975,1,8.01911538137202e-06
"Bnip3l",3.41593252065654e-10,-0.633478734982364,0.636,0.866,1.06074952563947e-05
"Vars",4.46090582849639e-10,0.741983309690494,0.698,0.269,1.38524508692298e-05
"H2.Q6",6.34486880598116e-10,0.572031108461138,0.42,0,1.97027211032133e-05
"Adh1",7.34616909895818e-10,-1.0159186575351,0.79,0.94,2.28120589029948e-05
"Snx10",7.92699069120676e-10,0.634242354096664,0.716,0.269,2.46156841934043e-05
"Casp8",7.98047547785404e-10,0.671987481877859,0.772,0.388,2.47817705013801e-05
"Mlkl",8.39800293792099e-10,0.56403897166083,0.438,0.015,2.60783185231261e-05
"Trim12a",8.45429970674008e-10,0.657232409537862,0.605,0.134,2.625313687934e-05
"Batf2",1.19399856307504e-09,0.68821843641029,0.457,0.03,3.70772373791692e-05
"Gpi1",1.32452052189234e-09,-0.496173281191675,0.846,0.985,4.11303357663228e-05
"Pim1",1.37288157032558e-09,0.674751535767867,0.537,0.09,4.26320914033202e-05
"H3f3a",1.66246772650908e-09,-0.421330209256588,0.92,0.985,5.16246103112865e-05
"Sp110",1.96664069687319e-09,0.531236777355638,0.401,0,6.10700935600033e-05
"Ifit2",2.09592725237965e-09,0.774775528037248,0.426,0.015,6.50848289681454e-05
"Ltc4s",2.62800505884461e-09,-0.611501356959798,0.796,0.97,8.16074410923016e-05
"Ogfr",2.82546741932572e-09,0.624590319462483,0.636,0.209,8.77392397723215e-05
"Chmp4b",3.1900993720149e-09,0.577684968036904,0.926,0.716,9.90621557991787e-05
"Ifih1",3.26405440819641e-09,0.625295555954612,0.488,0.075,0.000101358681537723
"mt.Nd4",3.61284837610273e-09,-0.477361853240952,0.994,1,0.000112189780623118
"Pgam1",4.02383859099018e-09,-0.758546512381928,0.704,0.851,0.000124952259766018
"Sectm1b",4.06431323793211e-09,0.741217538993165,0.432,0.03,0.000126209118977506
"Apol10b",4.11734495622589e-09,0.517462670046271,0.389,0,0.000127855912925683
"Trim31",4.17932015157718e-09,0.714617230660729,0.735,0.343,0.000129780428666926
"Ybx1",4.40431079990362e-09,0.348828490385348,0.963,0.97,0.000136767063269407
"Xdh",4.47577460480293e-09,0.637077982076698,0.432,0.03,0.000138986228802945
"Ldha",4.73962285373935e-09,-0.619538354134427,0.988,1,0.000147179508477168
"Tnfsf10",4.98875254828387e-09,0.554755095341588,0.469,0.045,0.000154915732881859
"Uba7",5.93073973500921e-09,0.522546154197792,0.383,0,0.000184167260991241
"C4b",5.93073973500921e-09,0.497401639381082,0.383,0,0.000184167260991241
"Fbp2",7.24925882406615e-09,-0.715104929301804,0.716,0.925,0.000225111234263726
"Pfkl",8.14517118224135e-09,-0.593037853274276,0.574,0.836,0.000252932000722141
"Ddx58",9.38880980973872e-09,0.521236620883847,0.426,0.03,0.000291550711021816
"Misp",9.60026532956305e-09,0.687740943100751,0.87,0.552,0.000298117039278921
"Unc93b1",1.08682868710764e-08,0.583801561918514,0.519,0.104,0.000337492912207534
"Calm2",1.15467639574559e-08,-0.551504014355725,0.938,0.97,0.000358561661170878
"Gm12216",1.21968240979466e-08,0.526184396802171,0.37,0,0.000378747978713537
"Idnk",1.42222842958489e-08,0.580444071439647,0.735,0.328,0.000441644594238995
"Ak7",1.62850702547257e-08,0.660746469822559,0.457,0.06,0.000505700286619997
"Manf",1.95789241286132e-08,0.722289477497098,0.833,0.657,0.000607984330965827
"Parp11",2.02035320095565e-08,0.459743727122829,0.389,0.015,0.000627380279492757
"Casp1",2.02980475804575e-08,0.614958689876459,0.685,0.343,0.000630315271515947
"Gmppb",2.21287665623323e-08,0.664963528990731,0.617,0.239,0.000687164588060105
"Plcb2",2.82808885872048e-08,-0.542181327842441,0.16,0.493,0.000878206433298472
"Rpl30",2.87877816534112e-08,-0.395878433082087,0.914,1,0.000893946983683378
"Zc3hav1",4.18289550631458e-08,0.564753288912787,0.562,0.149,0.00129891454157587
"Ift172",6.00758269210597e-08,0.599041560117074,0.611,0.239,0.00186553465337967
"Ndrg1",7.18281773609386e-08,-0.495471888703105,0.37,0.701,0.00223048039158923
"Rps26",7.20121937211703e-08,-0.410830831209736,0.932,1,0.0022361946516235
"Pdia6",7.47181835559135e-08,0.625287552753516,0.87,0.746,0.00232022375396178
"H2.M3",7.60643765337324e-08,0.414019778325376,0.42,0.045,0.00236202708450199
"Creld2",7.67365920798932e-08,0.657138871992481,0.568,0.224,0.00238290139385692
"Cldn7",9.19234562880418e-08,0.364825941896638,0.975,0.955,0.00285449908811256
"Ifit3",9.90407921962308e-08,0.655299498595387,0.333,0,0.00307551372006955
"Ypel3",9.99874768675653e-08,-0.45927185764589,0.377,0.716,0.00310491111916851
"Rrbp1",1.06928424635655e-07,0.64257697344014,0.889,0.806,0.00332044837021101
"Atp2a3",1.14621297846892e-07,-0.614128595910642,0.543,0.806,0.00355933516203955
"Galk1",1.22350505317074e-07,-0.551835557187218,0.827,0.94,0.00379935024161109
"Gbp9",1.39056063926348e-07,0.57747702277214,0.327,0,0.00431810795310488
"H2afj",1.84503549689445e-07,-0.487156780578334,0.883,0.985,0.00572938872850633
"Crip1",2.05876106213551e-07,-0.893465749005854,0.981,0.985,0.00639307072624939
"Pnp",2.09581857840878e-07,0.616313027843913,0.648,0.284,0.00650814543153278
"Zbtb20",2.16831458198642e-07,-0.512580951755628,0.321,0.642,0.00673326727144244
"Dbnl",3.06763567098595e-07,0.539755581848024,0.802,0.537,0.00952592904911266
"Nectin2",3.53511899865454e-07,0.584280052567594,0.716,0.358,0.0109776050265219
"Rpl14",3.75393889360892e-07,-0.372657211112879,0.994,1,0.0116571064463238
"Znfx1",4.07408115688933e-07,0.581060226397705,0.352,0.03,0.0126512442164884
