"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"mt.Nd3",5.1168094828049e-06,-0.291521823624924,0.464,0.545,0.158892284869541
"Snhg18",5.14068823067552e-06,-0.313945998370408,0.379,0.473,0.159633791627167
"Rgmb",5.85826785700147e-06,-0.250681883198401,0.259,0.392,0.181916791763467
"Tmem176b",6.0171410354514e-06,-0.251018991237319,0.65,0.658,0.186850280573872
"Tspan1",7.90382264090392e-06,-0.253098484011841,0.663,0.712,0.24543740446799
"Dstn",8.09635246043777e-06,0.25173271906344,0.978,0.919,0.251416032953974
"Anapc13",9.48702948805512e-06,-0.310935224584513,0.663,0.689,0.294600726692576
"Tm9sf3",1.00966826958546e-05,-0.295472685327936,0.864,0.833,0.313532287754373
"Tmem59",1.07038523539072e-05,-0.255618393838265,0.804,0.779,0.332386727145882
"X2310039H08Rik",1.14881734095682e-05,-0.326750153270293,0.696,0.689,0.356742248887321
"Ift20",1.23237604935052e-05,-0.32031501454374,0.598,0.649,0.382689734604818
"Cdkn1a",1.38574400641257e-05,0.268484579527244,0.781,0.55,0.430315086311297
"Pts",1.63085608281089e-05,-0.260675837952139,0.324,0.432,0.506429739395266
"Ivns1abp",1.74217639061655e-05,-0.261290120822833,0.77,0.739,0.540998034578158
"Clca3b",1.86583953497905e-05,-0.491012964210111,0.272,0.387,0.579399150797045
"Sdsl",1.89660909504573e-05,-0.269818122468975,0.58,0.613,0.588954022284551
"S100a1",2.25807562368407e-05,-0.288221901330612,0.395,0.5,0.701200223422614
"Muc2",2.72302884243229e-05,-0.381552024026633,0.587,0.658,0.8455821464405
"Sord",4.61667870048337e-05,-0.265467830287496,0.426,0.518,1
"Ndrg1",5.29655290614234e-05,-0.276601299689624,0.647,0.676,1
"Baiap2l2",5.55142558583384e-05,-0.267229093958233,0.424,0.5,1
"Stard3nl",5.93311818858939e-05,-0.287697143637462,0.688,0.671,1
"Krt19",0.000120809808544734,0.342872642743185,0.98,0.941,1
"mt.Nd2",0.000120862826905828,-0.252516784138979,0.962,0.941,1
"Olfm4",0.000153548673396317,-0.676244688864187,0.509,0.541,1
"Sprr2a3",0.000163778498908364,0.288931144538721,0.335,0.189,1
"Larp4b",0.000239968875002924,-0.278813453218191,0.725,0.716,1
"Deptor",0.000273476693622061,-0.274312859156606,0.297,0.392,1
"Espn",0.000290625952918311,-0.311066907800488,0.422,0.486,1
"Hook1",0.000456478133446259,-0.251262406001829,0.518,0.554,1
"Itln1",0.000640046065747349,-0.632686938813883,0.799,0.829,1
"Fos",0.000690062654166778,-0.434951413128874,0.723,0.658,1
"Jaml",0.000791409468639915,-0.37439963448075,0.268,0.365,1
"Insig1",0.000875899688275022,-0.250353293143645,0.451,0.514,1
"Prap1",0.000967691014940327,-0.296323127632992,0.674,0.671,1
"Gdpd1",0.00102572103924381,-0.253690865432555,0.511,0.545,1
"Tmed3",0.00110778635854699,-0.272968534776622,0.824,0.77,1
"Dhrs4",0.00130552744669364,-0.265031530860579,0.547,0.536,1
