"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ppp1r14c",2.06743646608784e-05,-0.288706300665601,0.288,0.415,0.642001045814257
"Pkdcc",2.11159541439204e-05,-0.302267208723456,0.387,0.525,0.655713724031159
"Tmsb10",2.22741545893441e-05,0.305071966096681,0.815,0.754,0.691679322462902
"S100a16",2.34211360342151e-05,0.276991081998822,0.544,0.39,0.727296537270481
"Prr13",2.75907709828682e-05,0.263019779422638,0.75,0.619,0.856776211331005
"Trir",2.83575831172057e-05,-0.260453080857736,0.632,0.699,0.880588028538588
"Pgp",3.14674054568021e-05,-0.27058817774616,0.563,0.653,0.977157341650077
"Cpe",3.33150359372848e-05,-0.358716351915793,0.74,0.814,1
"Ttyh1",3.34030416728167e-05,0.28864357132608,0.571,0.415,1
"Gspt1",3.3493372789728e-05,0.285767628150971,0.807,0.699,1
"Fam162a",3.57410847629347e-05,-0.279755307023345,0.536,0.653,1
"Adh5",3.61011087168764e-05,-0.251222911786019,0.523,0.614,1
"Elof1",4.12428631207744e-05,-0.25859526426184,0.588,0.661,1
"Cyba",4.2890065290617e-05,0.311370946473316,0.511,0.364,1
"Sh3bgrl3",4.38857747086973e-05,0.395735103931122,0.786,0.682,1
"Fbxo9",4.52115776858245e-05,-0.340746885549958,0.5,0.627,1
"Rnf149",4.57058253392585e-05,-0.328645803284053,0.387,0.504,1
"Acaa2",4.62388858718733e-05,-0.277095752239654,0.393,0.496,1
"Glul",5.22589906703197e-05,0.297901647191625,0.83,0.708,1
"mt.Nd3",5.61531145398803e-05,-0.265316578726314,0.311,0.419,1
"Cyb5r3",5.70774558829156e-05,-0.292301051606108,0.718,0.763,1
"S100a1",6.79771753933222e-05,-0.353866289675677,0.674,0.78,1
"Cib2",7.32866426548458e-05,-0.266241973243934,0.095,0.195,1
"Serpinb6a",7.54055718548981e-05,0.267854007501243,0.508,0.39,1
"Hmgn3",7.67347848590235e-05,-0.403955756578286,0.424,0.542,1
"Rfx6",8.1412146460959e-05,-0.307257542202763,0.288,0.419,1
"Pycard",8.70666721677228e-05,0.521736450803261,0.697,0.593,1
"Rnf6",9.49199688399589e-05,0.283162760011818,0.481,0.335,1
"Akr1c12",9.60734162732992e-05,-0.250088642326044,0.714,0.792,1
"Prom1",0.000119650287475304,0.270932147251455,0.668,0.542,1
"Cd24a",0.000124820313624906,-0.344468797474625,0.836,0.89,1
"Socs2",0.000140220732428647,0.274944027501387,0.494,0.352,1
"Pcyt2",0.000151795906863723,-0.273416290015954,0.378,0.479,1
"Bex3",0.000156366290772321,-0.292104168411249,0.878,0.915,1
"Acta1",0.000173460808579749,0.458733747313937,0.204,0.093,1
"Idh1",0.000175153603425174,-0.259514258631607,0.391,0.492,1
"Csrp2",0.000180556309030588,-0.250223200075275,0.494,0.597,1
"Foxn3",0.00018472212501323,-0.265102481953741,0.218,0.322,1
"Bok",0.000192769453032627,0.297708842232312,0.546,0.403,1
"Smim4",0.000227160387838103,-0.274705787125627,0.216,0.314,1
"Scin",0.000242150351589359,-0.261948233258978,0.048,0.119,1
"Fxyd6",0.000254957826980298,-0.36380477050012,0.311,0.424,1
"X1700016C15Rik",0.000295713639955431,-0.343916780313301,0.086,0.169,1
"Gadd45a",0.000351806690173473,-0.351515237889448,0.597,0.678,1
"Rbp4",0.000357935243614864,-1.0464069285897,0.221,0.326,1
"Rab25",0.000363270478867987,0.258020658227133,0.697,0.606,1
"Tulp4",0.000376939440145327,-0.291905866840947,0.448,0.559,1
"Ddx6",0.000378286200196055,-0.251340555666915,0.527,0.602,1
"Rab3b",0.00040758041453391,-0.345400723438584,0.135,0.225,1
"Fabp5",0.000425292643211682,-0.81403826090582,0.471,0.555,1
"Fasn",0.000433683963078904,-0.280243663402422,0.305,0.411,1
"Insm1",0.000443384084078859,-0.312193418586357,0.689,0.75,1
"Pnrc1",0.000482514479957016,-0.278265577599867,0.517,0.581,1
"Gstt1",0.000496117803968499,-0.48855546356888,0.7,0.767,1
"Fabp2",0.000658423946577451,-0.327624680017973,0.42,0.492,1
"Idi1",0.000710503221771125,-0.300959986019002,0.466,0.534,1
"Smim10l1",0.000737433683159528,-0.279229561161544,0.46,0.53,1
"Cyp4b1",0.00082845953638918,0.256183102751211,0.538,0.411,1
"Platr26",0.000855880810713374,-0.274923901583005,0.048,0.11,1
"Hmgcs1",0.000886727191858695,-0.382314957475904,0.649,0.725,1
"Hjurp",0.000921327192428004,-0.332271224078131,0.319,0.398,1
"S100a13",0.000985817915905176,-0.301244399954365,0.615,0.678,1
"S100a10",0.00101877897710619,0.305819502165674,0.584,0.475,1
"Nav1",0.00105622306591335,-0.251433019527844,0.221,0.318,1
"Pcsk1n",0.00107885760074662,-0.344897218824808,0.218,0.314,1
"Vim",0.00153228496466298,-0.414274046882374,0.506,0.576,1
"Gstk1",0.00156395558837537,-0.382768535682542,0.149,0.237,1
"Tmigd3",0.00169640842480192,-0.252289426665788,0.21,0.297,1
"Klf2",0.00195786835808372,-0.508783275573058,0.109,0.182,1
"Phyh",0.00202859384445204,0.267175032297045,0.664,0.568,1
"Hnrnph1",0.00291093795301029,-0.261681818151843,0.437,0.492,1
"Hexb",0.00380563785862866,-0.252585511119232,0.361,0.436,1
"Sord",0.00393524063663889,-0.272261831104507,0.363,0.449,1
"Ier2",0.00398761622735914,-0.359080047303117,0.79,0.797,1
"Me2",0.00482284373412265,-0.287568534559397,0.517,0.585,1
"Gm13373",0.00503414703930493,-0.310689510445603,0.103,0.169,1
"Rgcc",0.00760080701101923,-0.349306857370946,0.277,0.335,1
"Olfm4",0.0083804426385093,-0.606436523041065,0.401,0.453,1
"AA467197",0.00921459802078963,0.29695398442483,0.282,0.203,1
"Scgn",0.0100857870326827,-0.334305114488572,0.2,0.275,1
"Etv1",0.0112953381235558,-0.335188726632391,0.118,0.178,1
"Bex2",0.0115360972558104,-0.318770468196644,0.574,0.576,1
"Sox4",0.0128615905997413,-0.260754863185131,0.597,0.644,1
"Pdxk",0.0129934533659642,-0.250754101419398,0.248,0.314,1
"Rgs2",0.013913066271165,-0.381756930921783,0.3,0.373,1
"Ptprn",0.0161389241483595,0.269098916940125,0.195,0.127,1
"Tnfrsf11b",0.0170190164254572,0.252050849805573,0.139,0.081,1
"Gsta4",0.0190971793071904,-0.268944432544308,0.302,0.364,1
"Malat1",0.0279446710343415,0.473226766310209,0.998,1,1
"Sis",0.0450717777304222,-0.305451132715545,0.506,0.513,1
"Scg2",0.0466281345213711,-0.514823682182428,0.124,0.174,1
"Cck",0.0538733324162775,-0.817186853538522,0.46,0.352,1
"Maged2",0.0542132696280653,0.357078064188654,0.216,0.157,1
"Gcg",0.0565261107517101,-1.03151217804503,0.107,0.153,1
"Ctsl",0.0704052211089437,0.303868745122344,0.635,0.589,1
"Fcgbp",0.092245906551508,-0.277561821730181,0.237,0.292,1
"Iapp",0.0933532212685655,0.574784100079354,0.134,0.089,1
"Gstm1",0.0985038382841856,-0.271848303075024,0.445,0.441,1
"Mgst1",0.0997061162939857,0.286965990060987,0.477,0.436,1
"Ero1l",0.108861588850092,0.250788152867644,0.454,0.407,1
"Isl1",0.128113081108102,-0.390288033975075,0.227,0.271,1
"Alb",0.169056583037993,0.275319829010782,0.076,0.106,1
"Sct",0.174308977461959,-0.535579828943074,0.656,0.657,1
"Reg4",0.184102452240779,-0.318176484682794,0.374,0.407,1
"Afp",0.196085109473761,-0.382353001343377,0.187,0.225,1
"Tph1",0.281827228279665,0.25144343015073,0.565,0.538,1
"Myl7",0.408670578770476,-0.310756054287505,0.208,0.225,1
"Gip",0.526735181148897,-0.758152373689553,0.2,0.216,1
"Ghrl",0.589966935527212,0.730469076131941,0.235,0.258,1
"Defa24",0.646535455127223,0.569275044965681,0.422,0.411,1
"Fars2",0.686063906768218,-0.354958353814365,0.452,0.428,1
"Itln1",0.907315292019431,-0.645969722317454,0.246,0.233,1
"Lyz1",0.916569796872203,-0.379133645317712,0.223,0.225,1
